,web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Country,Place,Details
378,1702448437-20,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0031. Te Anau Glowworm Caves - RealNZ7.84.6/557 Reviewsbased on 2.6k reviewNo. 3 of Top Best Things to Do in SouthlandCavesStacey KamTo Te Anau, you must join this tour to go to fireflies. You can't take a shadow on the face, you can only capture this moment with your eyes. You will take a boat and then extinguish all the light sources. After that, you will see the ""starry sky"" composed of fireflies.New Zealand · Te Anau",https://my.trip.com/travel-guide/attraction/te-anau/te-anau-glowworm-caves-realnz-98635/?locale=en-MY&curr=MYR,4.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/4.html/?locale=en-MY&curr=MYR,New Zealand,Te Anau Glowworm Caves - RealNZ,"The word ""Te Anau"" in Maori means ""cave with whirlpool rapids"", which refers to Te Anau caves where glowworms live and is considered ""one of the most unusual limestone cave tours in the world"" , if you go to the South Island Fiordland region, don't miss it. In the 1940s, the local explorer Lawson Burrows, who was fascinated by the ancient legends of Maori, spent three years exploring various caves in the South Island, and finally found this unique Maori legend on the west bank of Lake Te Anau. Caves that appear in. Brauss crawled into the crevice of the rock and through the entrance, the glow of the countless glowworms in the cave caught his eye. The cave has since become a fascinating spot on the shores of Lake Te Anau. In fact, the Te Anau Glowworm Caves are just the lower layer of an extremely large cave that extends down to Milford Sound, tens of kilometers north of it. The depths of the cave can only be reached by boat, passing large and small waterfalls and whirlpools along the way, and finally reaching the glittering glowworm cave. After a detailed explanation by the guide, the visitors were divided into several groups and entered the cave by boat. The fireflies emit a little blue light, like a sky full of stars, you will feel like you are in an illusion."
379,1702448448-21,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"30. Te Anau7.84.5/574 ReviewsNo. 4 of Top Best Things to Do in SouthlandLakesTownsGeological Sites旅の径Tianaau, located on the southeast shore of Lake Tianaau, a lakeside town with a small lake and mountainous population. Because of the traffic road to Milford Fjord, the town has become a transit station and base for visiting the fjord. Tourism service industry is the mainstay of the town. There is a tourist service center in the town center, and there are several supermarkets, banks, restaurants, tourist equipment shops, souvenir shops around to provide comprehensive tourism services for tourists. The lakeside is a collection of hotels, and guests are watching the lake view for a night, which is a rare enjoyment. Take a walk in the town, enjoy the scenery by the lakeside, comfortable and comfortable.New Zealand · Te AnauFree",https://my.trip.com/travel-guide/attraction/te-anau/te-anau-10758274/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Te Anau,"The tranquil lakeside town of Te Anau, located on the southern shore of Lake Te Anau, New Zealand's second largest lake, is an ideal base for people visiting Milford Sound and for hikers. The increasingly mature tourism industry ensures that tourists will not have nothing to do here, or they can walk around in the sun, sit and enjoy this beautiful town quietly, without having to arrange too many activities. Te Anau is very small, and the center is concentrated in the area of Milford Sound Road, northeast of the tourist service center. There are several restaurants, supermarkets, souvenir shops and banks on the street. Hotels and other accommodation facilities are mainly concentrated on the lakeside road, and most of the rooms can overlook the infinite lake view. There is a glowworm cave on the other side of the town, which is an unusual limestone cave. You can go deep into the cave by boat, enter the silent and secret cave where countless glowworms live, and quietly appreciate the strangeness of the glowworms in the invisible darkness. Shimmer."
380,1702448459-22,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"29. Museum of New Zealand Te Papa Tongarewa7.84.5/5171 Reviewsbased on 14.3k reviewNo. 1 of Top Best Things to Do in WellingtonMuseums歐郎瑞旅遊日記📍 Harbourside Market Even the owner is recommended for Sunday morning limited, a local market surrounded by several large trucks! There are also many dining cars and vendors along the road, Chinese and Western meals! It is the best place to let you experience local life! 📍 Solace in the Wind (The Naked Man) Statue When you come to Wellington, you must take a photo with this man! Next to it is the famous Wellington font to take pictures. If you look closely, you will find that there is less I. It is the concept of you standing up and taking pictures. 😆📍 New Zealand National Museum is the largest national museum in New Zealand. The most important thing is that it is completely free! There is war on the first floor, the history of species can be appreciated, in addition to the exhibition of Maori culture, the history of immigrants, and some artworks. Overall, it is worth a lot more than the Auckland museum, especially the part of the war, the statue atmosphere is lifelike, even if it is old, But I can still feel the cruelty and sadness brought by the war. 📍 The Hangar is said to be a coffee shop that must be tried when you come to Wellington! Unfortunately, I forgot to order his Tasting flights and I must try it next time! 📍 Burger Liquor It is also recommended online to eat and see! The clerks are very friendly. We ordered The Smokey& Fried chicken. The burger is delicious and there is nothing to say. The performance of fried chicken is also very eye-catching. There are many exhibitions to visit, and the artworks on the building 😆 walking around and feeling the exotic atmosphere, which is actually quite good! 📍 Wellington Museum Free visit! Spend three meals today: 46.25 Accommodation: 50 Total: 96.25New Zealand · WellingtonFree",https://my.trip.com/travel-guide/attraction/te-aro/museum-of-new-zealand-te-papa-tongarewa-81688/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Museum of New Zealand Te Papa Tongarewa,"The Te Papa National Museum of New Zealand is the largest museum in the southern hemisphere, located on the waterfront pier in Wellington, founded in 1963. The museum's name is Tepapa Tongarewa in Maori, which means ""vessel of treasure"". The museum has a rich collection of Maori culture, as well as Maori halls and art exhibits from the Pacific. If you want to know about the customs and history of New Zealand, come here. The museum is divided into six floors. The first floor hall is lined with museum shops and cafes. The second to sixth floors display different themes such as geology and biology, changes in landforms, Maori survival and culture, folklore and art, and outdoor sculpture balconies. There are many interesting interactive displays in the museum. In the House of Earthquakes, you can feel the shock of the shaking of the earth and the mountains. You can also have face-to-face close contact with the king physalis squid, and watch 3D animations to understand the mystery of its life. There are also facilities such as a ""discovery center"" built for children. In addition to these permanent exhibitions, the museum often holds some short-term contemporary art and cultural exhibitions and other events, which require separate tickets to visit. The museum itself is also very interesting. Before leaving, don't forget to stand in front of the exhibition hall to see this expensive building and the sculpture in front of it - the tree twisted out of wire, it looks like the real thing ."
381,1702448467-23,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,28. Queenstown Gardens7.84.5/5109 Reviewsbased on 3.4k reviewNo. 9 of Top Best Things to Do in OtagoCity ParksD了个YQueenstown Gardens is located in the southeast of Queenstown. A small peninsula on the edge of Lake Wakatip is close to the city. The environment is quite quiet. There are not many people. The park trail is full of trees and flowers. It is a good place to stroll. The garden is not big. After dinner along the lakeside. A circle is a good choiceNew Zealand · Cecil PeakFree,https://my.trip.com/travel-guide/attraction/cecil-peak/queenstown-gardens-94590/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Queenstown Gardens,"Queenstown Gardens is located to the southeast of town, on a small peninsula by Lake Wakatipu. Although the garden is close to the urban area, the environment is quite quiet and the ancient trees are towering. The park trail is full of trees and flowers, which is a good place to relax. The garden is not big, and a walk along the lake is a good choice."
382,1702448475-24,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"27. Milford Sound Scenic Cruises7.94.7/548 ReviewsNo. 2 of Top Best Things to Do in SouthlandBoat Tours旅の径Milford Fjord sightseeing cruise, from the cruise ship terminal, to the Tasman Sea into the sea mouth, the whole journey 32 kilometers, it takes about 2 hours. Milford Fjord, known as the ""eighth wonder of the world"", has both the peaks and the cliffs, the rainforest is dense, and there are waterfalls, the waves hit the shore, the sea and the sky, presenting the classic fjord landscape of nature. The journey is all the way, sometimes strolling on the deck, enjoying the breeze and clear water; sometimes mooring in front of the seal rock, the same lazy sun seal say hello; sometimes rushing into the waterfall, being ""can make people 10 years younger"" waterfall water wet hair... pleasing to the eye, comfortable and comfortable.New Zealand · Milford Sound",https://my.trip.com/travel-guide/attraction/milford-sound/milford-sound-scenic-cruises-33174270/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Milford Sound Scenic Cruises,"Take in Milford Sound on a modern and spacious Milford Sound Cruise, with unobstructed views outside the boat from any area of the interior cabin. The boat features a comfortable indoor lounge and large panoramic picture windows, allowing you to see waterfalls and wildlife up close from the bow. From the spacious upper outdoor deck, you can look directly down on the water, and the captain will provide informative commentary, and the cruise will play commentary in other languages at certain times."
383,1702448484-25,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"26. Oamaru Blue Penguin Colony7.94.6/577 Reviewsbased on 980 reviewNo. 8 of Top Best Things to Do in OtagoSeashores123-travellerThe Blue Penguin Conservation Center is located in Oamaru, between Christchurch and Dunedin. Unlike most attractions in New Zealand, the Blue Penguin Conservation Center is to buy tickets, and it is best to buy VIP tickets for the evening to see the Blue Penguin return. Because 90% of the Blue Penguin return from the front of the VIP stands.Available TomorrowNew Zealand · OamaruFrom RM 123.41",https://my.trip.com/travel-guide/attraction/south-hill/oamaru-blue-penguin-colony-20905151/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Oamaru Blue Penguin Colony,"The Oamaru Blue Penguin Conservation Center is located just minutes from the city center and is a convenient place to see blue penguins living in their natural environment. During peak season, more than 130 pairs of blue penguins homing in the conservation center, and sometimes more than 200 blue penguins arrive overnight. Our staff includes a marine biologist who conducts research into the various behaviours and breeding success of blue penguins. The conservation center provides two kinds of viewing: daytime viewing and dusk viewing. The daytime viewing is mainly to visit the penguin protection center, and to watch the little penguins that have not preyed at sea during the day in the dark room (BlueWing); the evening viewing is divided into ordinary seats and VIP seats. , the VIP seats are closer to the penguins, only about 2-5 meters. Twilight viewing provides Chinese and English commentary services."
384,1702448494-26,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"25. Polynesian Spa8.04.4/586 Reviewsbased on 3.8k reviewNo. 4 of Top Best Things to Do in Bay of PlentyHot Spring Resorts_m1***62Polynesian Hot Springs is one of the top ten hot springs in the world, and the private pool with lake view is 250 yuan for two people. For a limited time of half an hour, there is still ten minutes to wash after the green light is on, so there is 40 minutes, enough. Lake view spring, world-class enjoyment!New Zealand · Rotorua",https://my.trip.com/travel-guide/attraction/rotorua/polynesian-spa-10758271/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Polynesian Spa,"When you come to the ""hot spring town"" Rotorua, soaking in hot springs is an essential good program. Because Rotorua is located in a geothermal area with strong volcanic activity, the city is full of hot springs, and the air of the whole city is filled with a good and charming sulfur smell. Rotorua is a wonderful natural tourism in the whole South Pacific region. resort. Overlooking Lake Rotorua, relaxing in thermal mineral hot springs and setting your sights on the serene but not-so-quiet volcano in the distance! A mist on the lake envelopes you, and you often suspect that you are in a dream world. Polynesian Hot Springs, located on the shores of Lake Rotorua, is one of the top ten hot springs in the world. For 130 years, people have come here to try the thermal mineral spa. Two hot springs fill 26 hot springs: Priest's acidic hot spring is amazing for improving muscle fatigue and relieving pain; and Rachel's alkaline hot spring, thanks to the antibacterial effect of sodium silicic acid, is almost unsatisfactory after washing. Confident smooth skin, people here believe that Rachel hot spring water is the secret of eternal youth. If you don't want to soak in the hot springs in a swimsuit, rent a private pool and soak it naked without fear!"
385,1702448502-27,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"24. Auckland War Memorial Museum8.04.6/5250 Reviewsbased on 6.7k reviewNo. 4 of Top Best Things to Do in AucklandMuseumsMilitary Sites_TI***v0is good to see and is good to learn, bring my kid there, she love it so much especially the dinosaur area.New Zealand · Auckland",https://my.trip.com/travel-guide/attraction/parnell/auckland-war-memorial-museum-80511/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Auckland War Memorial Museum,"The Auckland Museum, also known as the Auckland War Memorial Museum, is described as a touchstone of New Zealander culture and spirit. It is not only a museum showing Maori history and culture, but also a war memorial reflecting the history of World War II. 1. Overview of the Museum The Museum is located in Auckland's Central Park in the heart of the city, an impressive neoclassical building with different contents on each floor. The first floor showcases the life of the South Pacific islanders, with unique ethnic handicrafts, restored Maori meeting places and daily necessities exhibitions, including a 25-meter-long battle boat. The second floor is a natural science exhibition that includes information about the origin of the earth, the origin of life, various animal and plant materials and specimens. The third floor displays the weapons used in the world wars, etc., to commemorate the soldiers who died in the two wars. 2. Watch Maori cultural performances to learn about New Zealand's cultural history The Auckland Museum conducts rich Maori cultural performances every day, including welcome ceremonies, cotton ball songs and dances, stick dances, weapon demonstrations and Maori war dances that embody the essence of tribal culture to the extreme. The performance is 30 minutes long, and the museum is designed to be very interactive and worth savoring. Priceless Māori treasures, splendid natural history, wonderful Māori cultural performances and occasional exhibitions, must be the best choice to learn about New Zealand."
386,1702448512-28,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"23. Fox Glacier8.24.7/5117 Reviewsbased on 1.7k reviewNo. 1 of Top Best Things to Do in West CoastGlaciersTiramisu8511Fox Glacier, 3 hours walking，completely different experience, it''s worth a try New Zealand · Fox GlacierFree",https://my.trip.com/travel-guide/attraction/fox-glacier/fox-glacier-13089705/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Fox Glacier,"While many of the world's glaciers are melting, Fox Glacier's proximity to sea level remains unaffected. The local low altitude and warm and humid climate provide a convenient environment for excursions, making it a favored glacial landscape in the world. Visitors can easily walk to the foot of the glacier, cross the cliff-lined river valley on both sides, and admire the beauty of the glacier formed after thousands of years of melting and freezing. As you approach the foot of the glacier, its majestic beauty is sure to blow your mind."
387,1702448519-29,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"22. Te Puia - Rotorua, NZ8.24.6/5154 Reviewsbased on 5.9k reviewNo. 3 of Top Best Things to Do in Bay of PlentyVillages婉猫The war dance is super burning, and the little brothers and sisters of the performance are full of enthusiasm and joy. The volcanic scenery is amazing, and the little brother in charge of explaining is particularly funny. I didn't expect to see the kiwi bird here.New Zealand · Rotorua",https://my.trip.com/travel-guide/attraction/whakarewarewa/te-puia-rotorua-nz-88611/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,"Te Puia - Rotorua, NZ","Rotorua not only attracts tourists from all over the world with its rich geothermal landscape, but also with its strong Maori culture. The Maori are the indigenous people of New Zealand and are the early masters of the land. Rotorua is the epicentre of Maori culture. Visitors from all over the world can enjoy unique and breathtaking Maori song and dance performances, watch Maori or simple or exquisite carvings, and learn about Maori history, culture and traditions in the Maori Cultural Village. Te Puia Maori Cultural Village is the birthplace of the world's Puhutu Geyser, mud pools, hot springs, New Zealand's national bird, the kiwi and wood carvings. The Maori Cultural Village is a collection of ancient Maori houses after renovation, with early buildings such as conference halls, housing and storage rooms. The houses of the early Maori were made of rushes and palm branches, which were simple and low, and could not straighten their waists. All kinds of storage rooms are supported by high feet. The tool room is similar to the bamboo building of the Dai people in Yunnan, my country, but it is shorter. There is an exhibition hall in the center of the village, which displays unique Maori carvings, which is a good place for tourists to learn about Maori culture. There is not only a world-renowned indigenous culture, but also an amazing geothermal culture. Hot springs and mud are numerous; steam is everywhere, and there is a strong smell of sulphur. Being in the geothermal area, the letter is like flying through the clouds."
388,1702448528-30,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"21. Glenorchy8.34.6/5241 ReviewsNo. 1 of Top Best Things to Do in GlenorchyTownsPanda_vickIt is beautiful, should visit if coming to Queenstown is a very beautiful place. Shady atmosphere, convenient transportation, lovely people, good weather, I want everyone to visit.New Zealand · GlenorchyFree",https://my.trip.com/travel-guide/attraction/glenorchy/glenorchy-10522328/?locale=en-MY&curr=MYR,3.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/3.html/?locale=en-MY&curr=MYR,New Zealand,Glenorchy,"Glenorchy's Chinese name translates to Glenorchy. Located on the north bank of Lake Wakatipu, just 45 minutes from Queenstown, it is the gateway to many hiking trails and the magical world of Middle-earth. 1. An outdoor lover's paradise This rustic town is a veritable outdoor lover's paradise. Surrounded by native beech forests and towering mountains, Glenorchy's surroundings are never lacking in excitement. Stunning Lake Wakatipu and the Dart River offer plenty of options for jet boating and kayaking, and it's a popular base for New Zealand's many walking trails. Horseback riding is also one of the most popular activities here. 2. The spectacular scenery of Glenorchy, the filming location of ""The Lord of the Rings"", has made it a filming location for blockbusters. The ""Lord of the Rings"" trilogy and ""The Chronicles of Narnia"" have been shot here in large numbers. Twenty kilometers from Glenorchy, as idyllic farmland is gradually replaced by beech forest, we come to the town of Paradise. The origins of the name vary, with some saying it got its name from the natural charm of the place, while others say it got its name from the ducks of paradise that inhabit it. No one can be sure of the origin of its name, but the suffocating natural beauty here has been unanimously recognized by everyone. . ""This is the Middle-earth I've always fantasized about,"" Sir Ian McKellen (Gandalf) said of Paradise."
389,1702448540-31,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"20. Lake Wānaka8.34.7/5319 Reviewsbased on 2.3k reviewNo. 6 of Top Best Things to Do in OtagoSurfingLakesLavender and SunLake Wanaka, created 10,000 years ago by huge glaciers, lives next to Lake Hawia, separated by a small piece of silvery white land called the neck. These two lakes surrounded by magnificent peaks have beautiful cobbled beaches and are popular sights for locals and tourists, especially during the long and warm summer months.New Zealand · The NeckFree",https://my.trip.com/travel-guide/attraction/the-neck/lake-wnaka-94593/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,Lake Wānaka,"Lake Wanaka is located in the Otago region of New Zealand's South Island and is surrounded by high mountains. It is the fourth largest lake in New Zealand and the source of New Zealand's larger river, the Clutha River. 1. Four Seasons Scenery This is a lake with beautiful scenery. The lake water is pure and transparent, blue and clear. From a height, it looks like a sparkling sapphire inlaid on the ground. Here you can swim in four seasons, enjoy flowers in spring, swim in summer, take pictures in autumn, ski in winter, and the atmosphere of soaring is filled everywhere. You can sit on the pebble sandy beach, look around and enjoy the beautiful scenery of lakes and mountains around you; you can take a small plane and hover around Lake Wanaka, overlooking the whiteness of the snow-capped mountains and the blue water of the lake from a high altitude. The poplar tree-lined avenue by the lake is well-known from far and near, and the rows of tree shades reflected on the lake are even more poetic. Especially in the golden autumn season, the yellow leaves by the lake are a beautiful landscape, and the whole forest is dyed golden yellow, which is full of autumn. In addition to the common pebbles on the shore of Lake Wanaka, there are various minerals. 2. Life in the Lake District If you want to enjoy a leisurely lifestyle, you can go for a swim, drink coffee or just sit by the lake and enjoy the sun. Next to the lake is an endless vineyard, you can go to the garden to taste grapes, taste wine, and enjoy life. Take a walk by the lake in the evening, sit on a bench and listen to the sound of the waves crashing on the shore, and enjoy every bit of life."
390,1702448550-32,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"19. Whale Watch Kaikoura8.44.7/569 Reviewsbased on 2.8k reviewNo. 6 of Top Best Things to Do in CanterburyBoat ToursOther Sightseeing ToursWhale Watching彭毛毛Let me talk about the key points: be sure to prepare seasickness medicine in advance! Eat seasickness medicine! There were seasickness medicine before, but this time it may be the reason for the big waves. I vomited to death. I vomited three times! After vomiting, I have to go to the deck to see whales and dolphins! Because I really don't want to miss it! The whole process is actually very beautiful! It's just that the seasickness is too bad! Good luck! Seeing whales and swarms of dolphins! Whale tails are also seen! Although there is only one! Although it is just a small whale! But it is already very content! Can see is luck! Finally, the staff on the boat are beautiful young ladies and handsome young men! Also very friendly and enthusiastic! Half of seasickness! vomiting constantly! But these staff work hard! Give them a thumbs up!New Zealand · Kaikoura",https://my.trip.com/travel-guide/attraction/kaikoura/whale-watch-kaikoura-13105385/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,Whale Watch Kaikoura,"Get up close and personal with the world's largest toothed predator, the giant sperm whale. If you are lucky, you will have the opportunity to see rare dark spotted dolphins, Hector's dolphins, New Zealand fur seals and other animals during the voyage."
391,1702448557-33,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"18. International Antarctic Centre8.44.5/5138 Reviewsbased on 2.8k reviewNo. 3 of Top Best Things to Do in ChristchurchMuseums张小婷Really meaningless, 4d effect is not as good as domestic, there are only a few blue penguins, three Huskys, and the bumpy off-road in the middle of a truck really makes me doubt life, blizzard is to experience the wind below minus 20 degrees indoorsAvailable TomorrowNew Zealand · ChristchurchFrom RM 169.32",https://my.trip.com/travel-guide/attraction/christchurch/international-antarctic-centre-80893/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,International Antarctic Centre,"Christchurch is an important gateway to understanding the Antarctic. The International Antarctic Centre is located near Christchurch International Airport. It was opened on September 28, 1990 and is operated by the Christchurch International Airport Group. Here, you can learn about the history, geology and other knowledge of the Antarctic Circle through sound, light and electricity. 1. The architecture of the International Antarctic Center is inspired by the special landforms of Antarctica such as icebergs and glaciers. The interior of the museum is also designed according to the Antarctic climate and ice and snow. Walking into the International Antarctic Center, the first thing you see is the outdoor conditions of the Antarctic base and the field photos and information sent back by Scottrade Base that day. 2. The Antarctic storm cabin, which has real snow and low temperature manufacturing fans, allows you to experience the cold of minus ten degrees Celsius in Antarctica, and simulate the strong wind when the snowstorm comes. Before entering, you will need to change into warm clothes and shoes. 3. Watch the feeding show in the penguin introduction area and then go down to the penguin introduction area and the feeding show. Here you will see the world's miniature Omalu blue penguins, very cute. If you are very interested in these blue penguins, you can take a tour of encountering penguins, and walk into the background to understand how the facilities in the penguin isolation area work, the living and eating habits of the penguins, and get close to them."
392,1702448565-34,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,17. Arrowtown8.54.6/5348 Reviewsbased on 1.7k reviewNo. 5 of Top Best Things to Do in OtagoTowns凤凤吖吖The best thing for me is we love each other no matter if we are together or not.New Zealand · ArrowtownFree,https://my.trip.com/travel-guide/attraction/arrowtown/arrowtown-98792/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,Arrowtown,"Known as ""New Zealand's most beautiful autumn town"", Arrowtown is located around Queenstown. There are still more than 60 wooden and stone buildings in the town that are well preserved and some are still in use today. Arrowtown's rise began in the 1860s. After the discovery of gold in Arrow River, people flocked seven or eight times the population of the town today. When the flowers are blooming, stroll along Buckingham Street, the main street full of romantic Victorian style, and you will be dazzled by the dazzling array of handicraft stores, candy stores and specialty clothing stores around. You can pick up a catalog of old buildings at the museum and spend an afternoon feeling the unique historical charm of Arrowtown. The quiet and distant atmosphere of the quaint town will definitely bring a unique autumn feeling."
393,1702448574-35,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"16. Avon River8.54.5/5191 Reviewsbased on 660 reviewNo. 2 of Top Best Things to Do in ChristchurchRivers一路慢（漫）行Christmas City Mother River, almost all attractions can see the Avon River, remembering bridges, botanical gardens, Hagley Park, Mona vale Manor...the riverside is lush with trees, trees, and many resting benches and stone steps, you can take a cruise or row.New Zealand · ChristchurchFree",https://my.trip.com/travel-guide/attraction/christchurch-central/avon-river-98801/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,Avon River,"There are seats on the bank of the river section, you can sit down and rest for a while when you are tired from walking. Take an English-style gondola to visit the scenery on both sides of the Avon River. If you have enough time, you might as well take a British-style gondola (Punting) to go boating on the Avon River, swaying slowly on the calm river, and enjoy the pleasant time. At the same time, you can enjoy the charming scenery along the way, which is very romantic. The boarding point is Antigua Boat Sheds, and during the 30-minute journey, the boatman will tell you about the history or anecdotes of the coastal scenery. Blankets, umbrellas and even a thermos are provided on board, so you can go rafting even in the cold winter months. You can also rent rubber boats and kayaks to explore the Avon River on your own."
394,1702448582-36,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/?locale=en-MY&curr=MYR,"15. NZONE Skydive Queenstown8.64.8/581 Reviewsbased on 1.4k reviewNo. 3 of Top Best Things to Do in QueenstownParachutingdong333Wonderful experience! I am 53 years old now, but I have been so excited action this vacation in queenstown!New Zealand · Queenstown",https://my.trip.com/travel-guide/attraction/queenstown/nzone-skydive-queenstown-10759414/?locale=en-MY&curr=MYR,2.0,https://my.trip.com/travel-guide/attraction/new-zealand-100078/tourist-attractions/2.html/?locale=en-MY&curr=MYR,New Zealand,NZONE Skydive Queenstown,"Queenstown is a paradise for extreme sports, how can you miss skydiving here. Skydive Queenstown Skydive is an exhilarating activity to enjoy the thrilling feeling. Let you have a unique and unforgettable experience."
