web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Place,Details
1702400313-37,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"34. Piazza della Signoria7.74.7/5408 Reviewsbased on 17.2k reviewNo. 5 of Top Night Attractions in FlorenceSquaresPopular SpotssculptorA public square outside the Old Palace, the seat of Florence City, Italy, is also translated as the Lord's Square (Piazza della Signoria), located in the center of Florence. Many of Florence's famous statues are displayed in the square, including the Renaissance masterpiece David.Italy · FlorenceFree",https://my.trip.com/travel-guide/attraction/florence/piazza-della-signoria-90349/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/4.html/?locale=en-MY&curr=MYR,Piazza della Signoria,"The Plaza Mayor has the reputation of an open-air sculpture museum, surrounded by the Uffizi Gallery, mercenary pavilions and numerous cafes and bars. The well-known Cathedral of Santa Maria del Fiore is located just north of it, about 200 meters away, and can be reached on foot from the alley. After visiting the square, turn a corner to the nearby Uffizi Gallery. The name of the Plaza Mayor is closely related to the current town hall, the old palace of the Medici family. The Old Palace is still in use and is located in a conspicuous position in the square, still overlooking the entire square. After several renovations, its architectural style has obvious period features. The exterior features medieval architecture, and after becoming the official residence of the Grand Duke Cosimo I of the Medici family in the 16th century, the interior features Renaissance architecture. The entrance to the Palazzo Vecchio is decorated with the city coat of arms, and there are numerous sculptures in the hall on the first floor, including Michelangelo's Triumph. Inside is a museum and a council hall for five hundred people. The council hall is not allowed to visit, but the tower can be climbed to the top. The tower is 94 meters high, like a crown of the Palazzo Vecchio, from which you can overlook the Cathedral of Santa Maria del Fiore. There is a row of sculptures at the entrance of the Palazzo Vecchio. The most famous one is Michelangelo's ""David"", but the original work has been moved to the Florence Academy Gallery in 1873. To the left of the Palazzo Vecchio is the beautiful Langche loggia in late Gothic style. It houses a group of important sculptures, among which is a Perseus by Benoto Cellini. ""Perseus"" is a bronze sculpture depicting a fit young man holding a bloody Medusa's head aloft in his left hand, a knife in his right, and his left leg bent. The enemy's body is at his feet. The high base of the sculpture and the intricate pattern engraving show the author's skill. On the right side of the Old Palace is the ""Poseidon Fountain"". On the two-wheeled chariot in the middle of the pool stands a huge white statue of Poseidon, the god of the sea. There are also colorful bronze statues around the pool. To the north of the pond stands the equestrian statue of Cosimo I of the Medici family, created by Chapter Bologna, which bears witness to more Florentine history than anything else here. The square is surrounded by simple historical buildings. Passing through the Town Hall Square in the evening, you can hear the performers playing the violin. The sound of the piano wafts and is intoxicating. When there are many tourists in summer, there will be entertainers dancing in the square."
1702400321-38,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"33. Ponte Vecchio7.74.7/5452 Reviewsbased on 21.1k reviewNo. 4 of Top Night Attractions in FlorencePopular SpotsBridgessculptorThe old bridge in Florence is a famous landmark in Italy, which spans the narrowest point of the Arno River and is believed to have been built in the Roman era. The bridge during the Roman period was a wooden building. After being destroyed by floods in 1117, the bridge was rebuilt as a stone.Italy · FlorenceFree",https://my.trip.com/travel-guide/attraction/florence/ponte-vecchio-96590/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/4.html/?locale=en-MY&curr=MYR,Ponte Vecchio,"The Old Bridge, also known as the Old Bridge, is a stone arch bridge built in the Middle Ages in Florence, Italy. It spans the Arno River and adjoins the Holy Trinity Bridge and the Bridge of Grace. Ponte Vecchio is also considered to be the oldest surviving stone-built closed spandrel arc arch bridge in Italy, and is one of the famous landmarks in Florence. There are still shops on the bridge to this day. The old bridge has a history of nearly a thousand years. Earlier, the shop on the old bridge was a butcher's shop. Because the Medici family hated the smell, it was transformed into a variety of jewelry stores. Now most of them are jewelry stores and tourist shops. Souvenir shop. It is said that the old bridge is the place where Dante met Beatrice, who he loves in his heart. Dante has only met her twice in total, but it happened on this old bridge. In order to express his deep love for the woman, he Dedicated to writing ""New Life"". Now many couples hang concentric locks on the railings of the bridge. It is said that by hanging the lock and throwing the key into the river, the couple will be able to love each other for a lifetime."
1702400331-39,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"32. Matterhorn7.74.8/5204 Reviewsbased on 4k reviewNo. 1 of Top Best Things to Do in Valle d'AostaMountain ClimbingMountainsSnow MountainsGlaciers_FB***86From Zermatt to Matterhorn, the scenery along the way is quite charming, the clean air and the endless snow-capped mountain scenery are really worth the fare! If you have the opportunity, you will have to come again.Italy · Aosta Valley",https://my.trip.com/travel-guide/attraction/valtournenche/matterhorn-13271175/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/4.html/?locale=en-MY&curr=MYR,Matterhorn,"The Matterhorn is 4478 meters above sea level. Its special triangular cone shape is very representative and is a symbol of the Alps. Especially at sunrise and sunset, the snow-covered mountains reflect a metallic light, which is breathtaking. . Difficult mountaineering challenges Matterhorn is the last major mountain in the Alps to be conquered, and many mountaineers regard it as a difficult challenge due to its extremely steep and precipitous terrain. Even now, it is only possible to reach the summit by a professional climber with complete equipment, accompanied by an experienced guide. From the foot of the mountain, the town of Zermatt at the foot of the Matterhorn is a good place to overlook the Matterhorn, and the MatterVispa River in the center of the town is the best choice for watching the morning view of the Matterhorn. . Standing by the river and looking along the empty river, the king of the mountains without the roof and branches to cover it looks even more majestic. A close-up view of the Matterhorn from the glacier paradise There is a small Matterhorn (KleinMatterhorn) near the Matterhorn. There is a viewing platform 3883 meters above sea level on its steep hill, known as the ""Matterhorn"" Glacier Paradise"". Here, visitors can admire the Matterhorn and the surrounding mountains of the Alps up close, with magnificent glaciers and rolling snow."
1702400340-40,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"31. Mouth of Truth7.94.4/5275 Reviewsbased on 1.9k reviewNo. 3 of Top Historical Sites in RomeStatues/SculpturesPopular SpotsHistorical Sites长脸张少侠The mouth of truth: This is a manhole cover from ancient Rome, found on the exterior wall of the church in 1632, and it is said that the hand is placed in her mouth, if lying can not pull out, in the film Roman Holiday is it scared the lovely princess. The church itself was built in the sixth century and is decorated with Byzantine mosaics. The mouth of truth is a marble carving, similar to the human face, with nose and eyes, and a large mouth, located on the porch of the Church of Our Lady of Rome, Greece, Italy. According to legend, if anyone doesn't tell the truth, it will bite his hand. Travelers who come here have reached into their mouths to try if their hands will be bitten. Tickets: Free opening hours 9:30-18;00 address: Piazza della Bocca della Verità , 18, 00186 Roma RM, ItalyItaly · RomeFree",https://my.trip.com/travel-guide/attraction/rome/mouth-of-truth-82368/?locale=en-MY&curr=MYR,4,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/4.html/?locale=en-MY&curr=MYR,Mouth of Truth,"The Mouth of Truth is a disc engraved with the head of the god of the sea. It stands on the wall at the end of the promenade outside the main entrance of the Church of Our Lady of Cosmedin. It is famous all over the world because of the movie ""Roman Holiday"". In fact, this is just a manhole cover from the ancient Roman era, which was discovered in 1632 next to the outer wall of the church where it is now. The mouth of truth legend This can be said to be one of the oldest lie detectors in the world. It is said that if a liar puts his hand into the ""mouth of truth"", his hand will be bitten off. Another saying is that as long as you put your hand into the ""mouth of truth"" and recite your lover's name seven times in your heart, if your hand is not bitten, it means that you are sincere to this love. Although the legend of sightseeing and shooting cannot be taken seriously, but now tourists come here, all lining up to stretch their hands into the ""Mouth of Truth"" to take pictures. Because there are too many tourists who come here, if you want to take pictures here, you often have to queue for a long time. Basically, each person can stay in front of the scenic spot for about a minute or two. It was originally an ancient Roman manhole cover found near the church, and the pattern on it may be the face of Triton, the son of Poseidon. Church of Our Lady of Cosmedin The building of the Church of Our Lady of Cosmedin itself was built in the 6th century, decorated with Colint columns and Byzantine-style mosaics, and is also worth seeing. In front of the church are the remains of the Temple of Fontenay, the oldest existing temple in Rome."
1702400351-41,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"30. Gondola Ride7.94.6/5187 Reviewsbased on 2.5k reviewNo. 7 of Top Best Things to Do in VenetoBoat Tours游侠半仙Before the epidemic, I came to Tokyo Shini Ocean Park many times, but I didn't come to take the gondola cruise. At that time, I was younger and could play other projects. After the epidemic, I came again and arranged a gondola cruise. [View] Imitate Venice Water City, [Interest] A different trip. [Cost-effective] High!Italy · Venice",https://my.trip.com/travel-guide/attraction/venice/gondola-ride-10557840/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Gondola Ride,"Venice is a very unique city, with a river as its street. Apart from buildings and squares, there is hardly any land in the city. Venice has no roads, no cars, no traffic lights, just winding waterways, boats coming and going, and more than 400 bridges of different styles. Boats are a must-have means of transportation for Venetians. The boats of various households are more characteristic of a small rowing ""gondola"", which is usually full of 6 people, plus 1 boatman. Gondola cruises are popular with tourists in the area. Gondolas have been a part of Venice since the 11th century AD, and their thin hulls and flat bottoms are ideal for Venice's narrow and shallow canals. The bow is tilted slightly to the left, offsetting the weight of the oars and preventing the gondola from spinning in circles. According to a law enacted in 1562, all gondolas were to be painted black to prevent people from showing off their wealth. Only on special occasions gondolas can be decorated as flower boats."
1702400361-42,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0029. Santa Maria delle Grazie7.94.5/5180 Reviewsbased on 3.4k reviewNo. 1 of Top Churches and Cathedrals in MilanUNESCO World Heritage - Cultural SitesChurches and CathedralssebinnnnNo condition! Make a reservation in advance ㅠㅠㅠㅠㅜ Milan schedule is short, so I went in a hurry, but the on-site reservation has already closed at 2 o'clock. ㅠㅠ I just saw the exterior and came back ㅠItaly · MilanFree",https://my.trip.com/travel-guide/attraction/milan/santa-maria-delle-grazie-78609/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Santa Maria delle Grazie,"Santa Maria delle Grazie is located in the west of Milan, on the south side of the Sforza Castle. This red Catholic building consists of a church and a Dominican monastery. It is famous for the fresco ""The Last Supper"" by Leonardo da Vinci in the monastery's refectory. It was listed as a UNESCO World Heritage Site in 1980. . The Last Supper ""The Last Supper"" was created by Leonardo da Vinci in the 15th century, using innovative and bold painting techniques combining oil and tempera, creating a unique perspective effect, but also easily eroded. On August 15, 1943, the church and the congregation were bombed by British and American aircraft, and most of the canteen of the congregation was destroyed, but the wall on which The Last Supper was located survived. Centuries later, 80 percent of the painting's colors had faded, and restoration work began in 1977 and continued for 22 years. At present, the number of visitors is strictly controlled, and the number of visitors cannot exceed 30 at a time. In addition to the ""Last Supper"", the church building itself is also worth seeing. The church was built under the auspices of Duke Sforzesco and was finally completed in 1490. It was once used as the tomb of the Sforzesco family. Later, when the French invaded, the cultural relics and treasures in the church were looted, but the exquisite dome and frescoes were still preserved. The sacristy is now the Dominican cultural center, and often holds some salons and art exhibitions."
1702400370-43,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"28. Burano8.04.7/5349 Reviewsbased on 358 reviewNo. 1 of Top Beaches in VeniceIslands/Peninsulas糖糖走天下Burano Island, also known as Color Island, is one of the Venice punching spots. The ferry is the only means to reach the transportation. Of course, I like the colored houses here before I am attracted to punch in. One thing to pay special attention to is that the bathroom on the island needs to be paid, and the number is not much. There is a place near the pier that is guarded. There are not many restaurants on the island. It is recommended to bring some snacks to the island. There is no ticket inspector on the boat. There is an entry gate on the island. Although the fare is a bit cold and expensive, the food is available for this tour.Italy · VeniceFree",https://my.trip.com/travel-guide/attraction/venice/burano-101004/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Burano,"If you visit Venice, in addition to experiencing the can't-miss gondola, you must not miss the famous color island of Burano. Burano is a fairy tale dream. There are colorful little houses everywhere, which are more and more colorful under the reflection of the blue sky. If you want to know what is worth taking away, then you must go to the island of St. Martin In the square, here you will find all kinds of lace products that are abundant on the island, from baby shoes and socks to household items, everything is dazzling. In Venice, no matter what you buy to accompany you home, you will bring back an unforgettable memory with Venice."
1702400379-44,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"27. Piazzale Michelangelo8.04.7/5431 Reviewsbased on 34k reviewNo. 1 of Top Night Attractions in FlorenceBuildings by Famous ArchitectsSquaresPopular SpotssculptorMichelangelo Square is located on the hill on the south bank of the Arno River east of the city center in Florence, Italy, with spectacular views of the city. Florence Square was designed by architect Giuseppe Bogi and built in 1869.Italy · FlorenceFree",https://my.trip.com/travel-guide/attraction/florence/piazzale-michelangelo-78600/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Piazzale Michelangelo,"Piazzale Michelangelo is located on the south bank of the Arno River, on the high ground at the southern end of downtown Florence. It is a good location for overlooking and photographing the beauty of Florence. Many tourists use it as the starting point for visiting Florence. Piazzale Michelangelo was built in 1869 by architect Giuseppe Poggi to commemorate the great Renaissance artist Michelangelo. Poggi also designed a gorgeous terrace, which is now a panoramic restaurant. It was originally planned to open a museum of Michelangelo's works here, but this plan failed to materialize. On the terrace wall is the following inscription: ""The Florentine architect Giuseppe Poggi, here is his monument"". Now Piazzale Michelangelo is a large parking lot. Most tourists come here to see the scenery of Florence. You can see the whole city: Cathedral of Santa Maria del Fiore, Giotto Campanile, Bargello Museum , Old Bridge, etc. It is also a good location to watch the sunrise and sunset, when the sun rises or sets, the city of Florence glows with different brilliance."
1702400388-45,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,26. Arch of Constantine8.04.5/5353 Reviewsbased on 1.7k reviewNo. 5 of Top Historical Sites in RomePopular SpotsHistorical Sites정팔이Cool. I was thrilled that the citizens loved this for a long time. I only thought that our country's Sungnyemun was so sorry ㅜㅠItaly · RomeFree,https://my.trip.com/travel-guide/attraction/rome/arch-of-constantine-82366/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Arch of Constantine,"The Arch of Constantine was built in 315 to commemorate Constantine the Great defeating Emperor Maxenti to unify the Roman Empire. There were a total of 21 triumphal arches in ancient Rome, but today there are only three remaining in the city of Rome. The Arc de Triomphe of Constantine is one of them, and the other two are located in the Roman Forum. Overview of the Arc de Triomphe Located on the west side of the Colosseum, the Arc de Triomphe of Constantine is 25.7 meters long, 7.4 meters wide, and 21 meters high. It has 3 arches. But still in the wind and rain, witnessing the glory of Rome together with the Colosseum. Today, the Arc de Triomphe has become a must-see attraction for tourists visiting Rome. Arc de Triomphe relief panels The eight relief panels above the Arc de Triomphe were dismantled from the monument to Emperor Aurelius at that time, and the originals are now kept in the Museum of the Roman Capital. The main content is the life performance of successive emperors, such as Antony, Hadrian and so on. Only the circular reliefs above the two small arches depict scenes of this war. Today and the eve of the Arc de Triomphe, Napoleon came to Rome, saw this Arc de Triomphe, and greatly appreciated it, and then built the Arc de Triomphe in Paris based on it. Therefore, although the Arc de Triomphe of Constantine is the later built of the three triumphal arches in Rome, the shadow of early Roman art can still be seen, and it is well preserved and worth a visit."
1702400398-46,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0025. Doge's Palace8.14.6/5253 Reviewsbased on 27k reviewNo. 1 of Top Historical Sites in VeniceHistorical Architectures长空一残月🌙Highly recommended! It was a hot day and it was worth skipping the long queue. You can visit in the morning if you can, because the palace has no air conditioning, absolutely visual shock! The photos don’t show it well.Available TodayItaly · VeniceFrom RM 150.83",https://my.trip.com/travel-guide/attraction/venice/doge-s-palace-81273/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Doge's Palace,"The Doge's Palace, built in the ninth century, was the residence of Dodge, the former Doge. The Doge's Palace was originally a Byzantine-style defensive castle, and the huge expenditure when it was established showed the power and wealth of the Republic of Venice at that time. Architectural Style The present building was mainly constructed between 1309 and 1424. In 1574, the Governor's Palace was severely damaged by a fire. Although the designers of the time submitted designs in the neoclassical style, subsequent reconstructions continued the original Gothic style. However, there are also some classicist features, such as the Bridge of Sighs, built since the 16th century, through which the Doge's Palace is connected to the prison. Today, the Doge's Palace is a museum where visitors can admire paintings of Venice depicted by Tintoretto and Veronese. The Governor's Palace, which has a ㄇ-shaped internal structure, is divided into three floors, and the two sides facing the square and the wharf are its main walls. In a geometric pattern of white and rose marble, a solid wall is placed on the third floor, with A-line lace interspersed with gothic flame-shaped minarets on the upper edge. The second floor is a Gothic pointed-vault loggia decorated with four-leaf ornaments, and the Gothic arcade on the lower floor is supported by columns to support the two arches on the second floor. This not only subtly breaks the traditional Gothic design, but also subverts the traditional architectural principles to overcome the problem of the top heavy and the bottom light. It retains the original Byzantine concept and integrates the Gothic design to become a light and slender masterpiece of Venetian Gothic architecture. . Buy a ticket from the ticket entrance on the Slavic Embankment. There is a simple map behind the ticket, indicating the location of the Doge's Palace, St. Mark's Basilica and the adjacent Craft Museum. Many original sculptures from the Doge's Palace are displayed in the Craft Museum. After entering the exhibition hall, you first come to the atrium, which is characterized by Renaissance-style marble carvings. Here you can see the ""onion head"" dome of the adjoining St. Mark's Basilica, with a clock-shaped marble facade on it. The first floor of the cloister on the three sides of the courtyard is a Renaissance-style regular round arch, and the second floor is a Gothic pointed arch, which is different from the Gothic pointed arch in the facade of the Governor's Palace. On the promenade on the second floor, there are several lion mouths in the shape of a lion's head, which are used to receive anonymous reporting letters. The public only needs to put the letter into the mouth of the lion. At that time, the Venice government encouraged whistleblowers and protected whistleblowers. Three locks were specially set up in the mailbox, which must be opened by three persons with three keys. In addition, standing on the sky balcony of the promenade on the second floor, you can overlook St. Mark's Square and the lagoon. There are 8 statues from the ancient Greek period in the courtyard. There are two finely carved bronze water wells on the ground in the courtyard, which are considered to be exquisite works of Venice in the 16th century. This well can absorb water from the outside waterway to the atrium for storage. In the past, it was the best quality water in Venice. Every day, many traders came to the Doge's Palace to fetch water, and then took the well water to distant areas to sell it. Then came to the official starting point of the tour route - the golden stairs, from which you entered the interior of the Governor's Palace. At the entrance of the golden staircase arch, the Hercules on the left is Hercules slaying the snake demon, and the god Atlas on the right is carrying the earth. They are above the stone pillars on the two sides of the entrance to represent the power of Venice symbol of. The golden stairs built in the 16th century were only used by nobles and important guests to enter the palace. The stairs can be said to be resplendent, and the ceiling carvings on the top are actually made of plaster and then decorated with a layer of gold foil. Follow the golden stairs to the third floor of the Governor's Palace. Every room here is as luxurious as possible. From the ceiling to the surrounding walls, there are magnificent decorations everywhere. However, according to the regulations here, photography is not allowed above the second floor. The main halls of the Governor's Mansion include the Map Hall, the Four Entrance Halls, the Conference Hall, the Ten-person Hall, the Elder Hall and the Grand Conference Hall. The walls of the map hall are decorated with world maps, and two huge globes are kept inside. In the conference hall, there is Tintoretto's giant mural ""Paradise"", which is based on Dante's ""The Divine Comedy"". There are more than 700 figures in the painting, which is called the world's largest oil painting. After visiting the various halls, go to the armory displaying various weapons, guns, ammunition and armor, which preserves the weapons of the Crusades, the first machine gun imitated according to Da Vinci's design, and the shocking chastity belt . Then the passage becomes dark and you will come to the cell located in the basement of the Doge's Palace. The number of prison cells at that time was not enough, so a new prison was built next to the palace, which became an independent building for the purpose of imprisoning prisoners in history, and the Bridge of Sighs connecting the two places was also built."
1702400408-47,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,24. Lake Como8.14.7/5240 Reviewsbased on 1.9k reviewNo. 4 of Top Best Things to Do in LombardyLakesPrince of PusanBeautiful little lake town! If I could speak Italian and had good style I would move here 💯 percent!Italy · Province of ComoFree,https://my.trip.com/travel-guide/attraction/bellagio/lake-como-88320/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Lake Como,"The majestic views of Lake Como have fascinated many artists and tourists for centuries: from the French novelist Flaubert to Gioachino Rossini, Giuseppe Verdi and Vincenzo Bellini, among others musician. Lake Como continues to attract rich and famous people who appreciate the beauty of Lake Como and its surroundings. About 50 kilometers from Milan, Lake Como is located between the provinces of Como and Lecco. It is the third largest lake in Italy, after Lake Garda and Lake Maggiore. It is also the deepest lake, reaching a depth of about 410 meters. The plan shape of the lake is an upside-down Y shape. The city of Como is located on the southwest side of the lake, the city of Lecco is located on the southeast side, and the city of Colico is located in the north. From the shores of the lake you can enjoy a variety of enchanting views: the enchanting Borgos, gorgeous villas and lush gardens await visitors looking for a little charm and recreation, or a little civilized contact with nature. As one of the most popular tourist resorts in the world, Bellagio is located on the tip of the headland in the middle of Lake Como. It provides ferry services to the two tributaries of the lake. Tourists can visit the verdant Villa Serbelloni Park and Villa Melzi in Bellagio. The headland was once artificially extended into the lake, dividing the lake into two lower water tributaries, the brainchild of Alessandro Sebelloni, one of the most noble and wealthy chiefs of Lombardy at the time. one."
1702400417-48,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,Closed at 19:3023. Sforza Castle8.24.6/5358 Reviewsbased on 247 reviewNo. 1 of Top Historical Sites in MilanCastles长空一残月🌙The complex is historic and worth visiting. There are several museums in these buildings now. It is worth it to walk through the courtyard for free and enjoy the complex environment.Italy · MilanFree,https://my.trip.com/travel-guide/attraction/milan/sforza-castle-78607/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Sforza Castle,"Sforza Castle is a very famous castle in Milan and one of the most famous attractions in Milan. It used to be the residence of the Sforza family who ruled Milan. The entire castle occupies a vast area, with towering city walls, exquisite courtyards, and numerous rooms, from which we can see the luxurious life of the Milan Sforza family at that time. The castle is now used as a museum and is divided into several areas. There are several museums such as the Museum of Ancient Art, the Museum of Furniture, the Museum of Musical Instruments and the Museum of Applied Art. . If time is limited, you can choose the ceiling painting ""Panel Room"" created by Leonardo da Vinci and the sculpture (The Madonna of Lamentation by Lundanini) made by Michelangelo a few days before his death. A must see collection in the museum. After visiting the museum, you can take a break in Parco Sempione behind the castle, which is very suitable for a walk while eating delicious Italian ice cream; you can also find a bench in the shade and enjoy lunch in a picnic-like mood , experience the life-like side of Milan."
1702400425-49,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"22. Piazza Venezia8.24.7/5526 Reviewsbased on 496 reviewNo. 8 of Top Best Things to Do in LazioSquares짱아네Venice, Italy, was picturesque and beautiful among the cities I've been to the most, especially the scenery from the top of the Rialto Bridge cannot be described, and there are shops on the bridge, so it boasts a more humane atmosphere. While waiting for the water bus, looking at the sea, the stress accumulated during that time was relieved, and it really made me feel like I was in the picture, so I felt very different. It didn't fit my mouth, but the seafood and fish were really delicious. ㅠㅠ I know why it is famous as a honeymoon destination. This is really a paradise. It's one of the cities you must go to before you die!Italy · RomeFree",https://my.trip.com/travel-guide/attraction/rome/piazza-venezia-78587/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Piazza Venezia,"Piazza Venezia is a circular square in Rome, modeled after the square of San Marco in Venice. There are many historical buildings, museums and art galleries around the square. It is also an important transportation hub and is a must for tourists to walk to Plaza de España and the Mouth of Truth."
1702400435-50,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/?locale=en-MY&curr=MYR,"Closed at 19:0021. Borghese Gallery and Museum8.24.7/5252 Reviewsbased on 18.1k reviewNo. 1 of Top Museums & Galleries in RomeArt MuseumsPrince of PusanThis place is ""indescribable""- no words or pictures can do it justice. For the sake of your soul please go, and treat your eyes, as well as your soul to something unforgettable.Available TodayItaly · RomeFrom RM 120.67",https://my.trip.com/travel-guide/attraction/rome/borghese-gallery-and-museum-78585/?locale=en-MY&curr=MYR,3,https://my.trip.com/travel-guide/attraction/italy-100026/tourist-attractions/3.html/?locale=en-MY&curr=MYR,Borghese Gallery and Museum,"The Borghese Art Museum, formerly known as the Borghese Villa, is located in the Borghese Gardens and is known as one of the most beautiful art galleries in Rome, even in Italy. The museum is famous for its Italian Baroque-style sculptures and Renaissance paintings, and exhibits paintings by famous artists such as Caravaggio, Bernini, Botticelli and Raphael collected by the Cardinal. In addition to regular exhibitions, temporary exhibitions are also very colorful. However, the Borghese Art Museum has strict restrictions on the number of visitors, visits must be reserved in advance, and each visit is limited to 2 hours. The collections of the Borghese Art Museum on the first floor are divided into two parts: the first floor is a collection of excellent sculptures, intricate and exquisite Romanesque mosaic floors and breathtaking fresco art, and the second floor is a gallery. Photography and eating are not allowed in the museum. Stepping into the main entrance and looking down, the mosaic pattern on the foyer floor dates back to the 4th century, showing the scenes of ancient Roman gladiators fighting wild beasts. The frescoes on the ceiling are by Mariano Rossi, showing Romulus receiving an audience with the Roman gods. Hall 1 is one of the highlights of the Borghese Gallery, where you can admire Canova's marble statue of Napoleon's sister, which is very elegant, like Venus. Halls 2-4 display early sculptures by GianLorenzo Bernini, among them ""David"", ""Apollo and Daphne"" and ""The Abduction of Pros Alpi"" Na (TheRapeofProsepine) is very worth watching. Hall 5 displays some important classical sculptures, most of which are replicas made by the Romans based on Greek sculptures. Among them, Faun and Herma Phrodite are the highlights. Bernini's Aeneas and Anchises occupies the entirety of Hall 6, while Hall 7 is largely Egyptian-themed, with works by Conca on the ceiling depicting ancient Greece Allegorical, the statue of Isis dates back to the 2nd century. Hall 8 has several works by Caravaggio, including Boy with a Basket of Fruit, Sick Bacchus, David with the Head of Goliath ( DavidwiththeHeadofGoliath) and ""John the Baptist"" (StJohntheBaptist). The second floor gallery also has many Renaissance paintings, including Raphael's ""Deposition"", Pinturiccio's ""The Passion of Saints Jerome and Christopher"" (CrucifixionwithSaintsJeromeandChristopher), Corogio's ""Danae"" for Charles V of Spain, Lucas Caranaci's ""Venus and Cupid with Honeycomb"" (Venus and Cupid with Honeycomb), Sodom Pieta, Rubens' Susanna and the Elders, Titian's Venus Blindfolding Cupid and Sacred and Profane Love miss. The Borghese Art Museum is located in the Borghese Villa, which houses the sculptures, paintings and other treasures collected by the Red Patriarch of Borghese. You can admire Bernini's ""Apollo and Daphne"" and ""The Rape of the Statue of Posippina"", as well as Raphael's ""Jesus Falling to the Cross"" created in 1507, Titian's ""Holy and Secular Love"" ""Wait."
