web-scraper-order,web-scraper-start-url,links,links-href,Pages,Pages-href,Country,Place,Details
1702395248-44,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"17. Itaewon-dong5.14.5/5291 Reviewsbased on 594 reviewNo. 2 of Top Night Attractions in SeoulFeatured Neighborhoods活在快樂時刻It is a sad place, but everyone should face the past and accept the reality! The architectural design near the Itaiyuan is strange and avant-garde. It is a place where young people love and worship. It is worth a visit!Seoul3.2km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/itaewon-dong-87563/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,Itaewon-dong,"Itaewon is a must-see shopping and sightseeing destination for foreigners visiting South Korea. There are more than 2,000 shops selling clothing, backpacks and other department stores, various hotels, restaurants, amusement places, as well as agencies of trading companies, travel agencies, and tourist hotels on the street with a total length of 1.4 kilometers. The presence of American troops nearby gives it a uniquely exotic feel, and the English signs and the hustle and bustle of foreigners make it seem like a foreign street. In addition, you can also taste foreign-style food and beverages that are hard to find in other places such as Turkey, India, Pakistan, Switzerland, Thailand, etc., making it a great pleasure to visit here. Itaewon, which is gradually developing into a tourist destination around the world, holds the Itaewon International Festival every year, where open-air cultural performances are held. In addition to shopping, tourists can experience the essence of traditional Korean culture in an exotic environment. Itaewon's very famous Itaewon 2nd Street is necessary to walk around. The 1.4km long road is lined with shopping malls of various themes. It has traditional suit shops for 30 or 40 years. Distinctive clothing, wedding dress stores, leather products stores, and new fashion stores are all gathered here. There are even the National Museum and Samsung Art Museum around Itaewon. Among them, the famous one is the Itaewon Sweat Screen, which is the shooting location of many Korean dramas. After a day of play, you can experience the Korean Sweat Screen, remember to buy eggs and rice wine."
1702395257-45,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:0016. Hongik University, Seoul Campus5.24.5/5478 Reviewsbased on 78 reviewNo. 8 of Top Night Attractions in SeoulSchoolsHappy EATERY LifeSouth Korea's young trend is concentrated in addition to shopping, there are many authentic Korean restaurants on the street, the most concentrated, the holiday, the tourists have been many years, so it will be more difficult to do.Seoul5.4km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/hongik-university-seoul-campus-10559328/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,"Hongik University, Seoul Campus","Hongik University in Korea is a famous art school best known for its Fine Arts Department. The neighborhood in front of the university is packed with a creative atmosphere. Artists often display their work here. Additionally, there are many performance and exhibition halls, as well as unique cafés. The nightlife in the areas surrounding Hongik University are very rich with lots of street performers. Next to the main entrance of Hongik University, there is a small park that regularly holds a flea market."
1702395271-46,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 17:0015. The Painters Season2 (Myeongbo Art Hall)5.24.9/51.4k Reviewsbased on 578 reviewNo. 16 of Top Best Things to Do in SeoulPerformancesE31***91The performers are very down, while dancing, while painting, painting skills are excellent, there is interaction with the audience under the stage, the atmosphere is lively, the young and old are suitable, the performers express themselves with body movements, do not understand Korean and are not afraid.Available TodaySeoul945m from downtownSave RM 58.01RM 179.26From RM 121.25",https://my.trip.com/travel-guide/attraction/seoul/the-painters-season2-19030241/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,The Painters Season2 (Myeongbo Art Hall),"When you come to Seoul, how can you miss such a shocking and dreamy graffiti show? There are handsome actors, superb painting techniques, funny plots, romantic love stories, all of which are in the graffiti show! Even if you don't know a word of Korean, you can still watch the show with relish! The actors' splendid painting techniques, interesting make-up, humorous performances, plus the music that fills the entire scene and the soft light will bring you infinite joy and shock! [Graffiti Show: Reappearing Heroes with Art] ""Graffiti Show"" is a stage play that combines three-dimensional images with live painting. The theme of the performance is ""heroes"". The hero image in people's hearts is ""reborn"" on the stage. The interspersed modern media special effects are dizzying, surprises and joys, and infinite moving with the hero. The performance venue is located in the ""Seoul Theater"" in Jongno, so it is very convenient to go shopping nearby before and after the performance. [It can resonate even if you don't understand Korean] This drama is a ""silent drama"" with no lines from beginning to end. The actors' witty and humorous actions and expressions, coupled with art graffiti, make the audience completely entertained. For those who are not familiar with Korean For foreign audiences, there is no comprehension barrier. No matter what country you come from, you can find joy and resonance here. [Dizzying Art Forms] During the more than one hour performance, you can see various art forms with different styles, such as [Dazzling Painting], where the actors will outline colorful patterns on the water, which is very magical; [Action painting] ] It is a combination of dance and painting. The four actors sway their oil paints with a cheerful rhythm, and together they form a complete picture; It jumped out on the paper. [Stunning stage created by 3D images] ""Graffiti Show"" creatively introduced cutting-edge projection technology in the performance, and displayed realistic 3D stereoscopic images in front of the audience. world. [Light Sculpting] Sculpting pictures! Faster and stronger! [Action Painting] Jump! shake! sprinkle! Amazing work created with only four artboards! [Dust Painting] What you see in front of you is not everything, a mirage-like dust painting! [Sketch Drawing] A moment not to be missed, a large-scale Korean painting completed in an instant! [Cube Painting] Fantastic simulated rubber and plastic art completed with more than 200 cubes! [Luminous Painting] Draw the peace of the night sky with a silver pen! [Colorful Paintings] There is no ""impossible"", colorful paintings drawn on the water! [Battle Painting] The charming touch of the three actors presented in the dark!"
1702395280-47,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 10:0014. DDP │ Dongdaemun Design Plaza5.24.6/5411 Reviewsbased on 2.2k reviewNo. 13 of Top Best Things to Do in SeoulSquaresHistorical ArchitecturesBuildings by Famous ArchitectsBBDDongdaemun Design Plaza: Where Creativity Takes Shape! ✨ Step into a world of innovative design, architecture, and endless inspiration. From fashion to technology, this iconic hub has it all. Get ready to be wowed! 🌟 #DDPSeoul #DesignInMotion #CreativityUnleashed.Seoul2.3km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/ddp-dongdaemun-design-plaza-11077091/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,DDP │ Dongdaemun Design Plaza,"Dongdaemun Design Plaza (DDP) was designed by the British architect Zaha Hadid. With 3 floors below ground and 4 floors above ground, the plaza is divided into five parts: the art hall, exhibition center, design lab, creative design market and the Dongdaemun History & Culture Park. It is a highly multifunctional cultural space. Once night falls, the LED Rose Garden outside of Dongdaemun Design Plaza (DDP) lights up. The many glittering flowers are like the stars blooming in the sky."
1702395289-48,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,13. Insa-dong5.54.5/5741 Reviewsbased on 6.4k reviewNo. 12 of Top Best Things to Do in SeoulFeatured NeighborhoodsD33***14it’s all about handy craft and traditional Korea art. There are four storeys up!Seoul545m from downtownFree,https://my.trip.com/travel-guide/attraction/seoul/insa-dong-81853/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,Insa-dong,"Insa-dong is located in the heart of the city, with a large boulevard at its center. It is surrounded by lots of small alleyways with all sorts of galleries, traditional craft shops and art shops. Insa-dong is famous for offering ceramics, all kinds of lacquer carvings, calligraphy, old paintings, objet d'art and valuable furniture all in one place. One of the many pleasures of strolling through Insa-dong and going shopping, is coming across all kinds of traditional Korean restaurants and teahouses along the narrow streets."
1702395299-49,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"12. Blue House5.64.5/5589 Reviewsbased on 228 reviewNo. 2 of Top Historical Sites in SeoulCity HallsHistorical ArchitecturesPopular SpotsGardensRitameimeiSouth Korea, which opened to visit last year, will be president, but for security reasons, only limited visits! It is also very good to see the presidential palace and feel the general office and the ring of residence!Seoul2.3km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/blue-house-81852/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,Blue House,"Cheong Wa Dae is the South Korean presidential office. It is located to the north of Gyeongbokgung Palace. Cheong Wa Dae is a complex of buildings mixing modern and ancient styles. The buildings have upward curved tiled roofs with 150,000 blue roof tiles. The unique buildings of Cheong Wa Dae include the Main Office, the Spring and Autumn Pavilion (Chunchugwan), the Guest House (Yeongbingwan), the Green Garden (Nokjiwon) and the Seven Palaces. The appearance of these buildings vary in style. Cheong Wa Dae can be toured with a guide at fixed times. The tour guide can explain the different parts of the building and give you a better understanding of its history and unique form."
1702395309-50,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 09:0011. Ewha Womans University5.64.6/5851 Reviewsbased on 274 reviewNo. 10 of Top Best Things to Do in SeoulSchoolsJocelyn8Recently went to the the Ewha Womens University Shopping Street (이화여자대학교). However I couldn’t really shop and enjoy the street as it was raining heavily. I stumbled upon a really nice fried rice shop called Bulbap (불밥)Seoul3.3km from downtownFree,https://my.trip.com/travel-guide/attraction/seoul/ewha-womans-university-10533237/?locale=en-MY&curr=MYR,2,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/2.html/?locale=en-MY&curr=MYR,Korea,Ewha Womans University,"Ewha Womans University is a world-renowned women's institution of higher learning. The school has all sorts of beautiful scenery, especially in the autumn when the maple leaves are falling or the spring when the cherry blossoms first appear. Everywhere you look is a mix of verdant green growth and old-style scholastic buildings. The quiet little garden on the hillside and the campus avenue full of ginkgo trees are hard to forget. Ewha means “pear flower” and, as a result, the school's gate has a large bas relief sculpture of pear blossoms. This is a popular site for taking souvenir photos. Ewha Womans University ECC (Ewha Campus Complex) is Korea's largest underground campus. There are six levels counting down from the ground floor. Near the school, Ewha Fashion Street caters to the student body with beauty salons, fashion stores and cafés."
1702395322-51,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 10:0010. Everland6.54.7/5995 Reviewsbased on 1.8k reviewNo. 1 of Top Best Things to Do in Gyeonggi-doTheme ParksDANNY HUNWICKSthe best easy klem tiket.. best ever rollercoaster in everland.. this is my 2th time go everland n my  1time using a trip.com easyReady to Use ImmediatelyAvailable TodayCancel Any TimeYongin-si36.2km from SeoulSave RM 43.02RM 164.92From RM 121.90,https://my.trip.com/travel-guide/attraction/yongin-si/everland-10558712/?locale=en-MY&curr=MYR,1,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/1.html/?locale=en-MY&curr=MYR,Korea,Everland,"• Experience South Korea's first wooden roller coaster, T-Express, and challenge the limits of your courage• Step into the world of pandas in the animal kingdom,cute and fluffy pandas will melt your heart• 💜Filming location of BTS Dynamite music video💜
Everland is a classic theme and amusement park in South Korea，which is a dream-like place for everyone, as people can visit the wildlife zoo by jeep, a marketplace whose theme is the world's main cities and a flower celebration that changes every season, as well as thrilling and exciting recreational activities, such as the happy and inspiring flower parade, rollercoaster and T-Express.
△ 【T Express】Like the winding and rugged Alps, with a speed of 104km per hour and a drop of 77 degrees, it is absolutely thrilling! The world's highest roller coaster package you will never forget!
△ 【Safari World】An open safari view spread out through a wide window.A chance to meet a live predator right under your nose!Lower vision, closer vision, wider vision.Meet more vivid wildtrams.
△ 【Panda World】You’re cordially invited to Korea’s only exhibition hall that incorporates advanced IT, where you can not only view but also experience panda. Diverse IT devices deliver a vivid experience of a panda’s everyday life. A space where you can view the cute panda right under your nose! 
﻿△ 【Amazon Express】Let's take off for the jungle in search of hidden pleasure and fun! The cool splash of water along the 580 meter long water path adds more fun to our adventure A person of 110cm or less must be accompanied by a guardian.
△ 【Dynamite MV Location】Come and check out the shooting location of BTS' hit ""Dynamite"" MV! Take photos of the same pose√"
1702395331-52,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:009. Gwangjang Market5.64.5/5568 Reviewsbased on 2.3k reviewNo. 9 of Top Best Things to Do in SeoulPopular SpotsHistorical SitesMarkets_TI***kfTraditional street market in Seoul. Selling many types of food like mung bean pancakes, tteobokki, kalguksu, kimbap, mandu, sannakji, beef tartare & etc.Seoul1.5km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/gwangjang-market-10548259/?locale=en-MY&curr=MYR,1,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/1.html/?locale=en-MY&curr=MYR,Korea,Gwangjang Market,"Gwangjang Market is the place where you can feel the national characteristics in Korea. The flow of people coming and going, the shouting Korean language, and the dazzling array of goods, this is the style of the Korean market. A wide variety of goods are sold in the market, ranging from hanbok, fabrics, and satin to vegetables, fruits, meat, and seafood. Anything you can think of is for sale here. In particular, there are countless hanbok shops, which are good and cheap, and you can even buy them at the purchase price~ Food Street In addition, Gwangjang Market has a long ""food street"" starting from the North Gate 2, where you can eat all kinds of food. A variety of delicious snacks, mung bean pancakes, spicy fried rice cakes, fish cakes, kimbap and more. Sitting at a lively table, eating traditional Korean snacks, and drinking a glass of soju, you will become a Korean local before you know it! Many variety shows come here to shoot, such as ""RUNNINGMAN"" and so on. Today, Gwangjang Market has become a must-see destination in Seoul and should not be missed."
1702395340-53,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 09:0010. Ewha Womans University5.64.6/5851 Reviewsbased on 274 reviewNo. 10 of Top Best Things to Do in SeoulSchoolsJocelyn8Recently went to the the Ewha Womens University Shopping Street (이화여자대학교). However I couldn’t really shop and enjoy the street as it was raining heavily. I stumbled upon a really nice fried rice shop called Bulbap (불밥)Seoul3.3km from downtownFree,https://my.trip.com/travel-guide/attraction/seoul/ewha-womans-university-10533237/,,,Korea,Ewha Womans University,"Ewha Womans University is a world-renowned women's institution of higher learning. The school has all sorts of beautiful scenery, especially in the autumn when the maple leaves are falling or the spring when the cherry blossoms first appear. Everywhere you look is a mix of verdant green growth and old-style scholastic buildings. The quiet little garden on the hillside and the campus avenue full of ginkgo trees are hard to forget. Ewha means “pear flower” and, as a result, the school's gate has a large bas relief sculpture of pear blossoms. This is a popular site for taking souvenir photos. Ewha Womans University ECC (Ewha Campus Complex) is Korea's largest underground campus. There are six levels counting down from the ground floor. Near the school, Ewha Fashion Street caters to the student body with beauty salons, fashion stores and cafés."
1702395349-54,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 10:009. Everland6.54.7/5995 Reviewsbased on 1.8k reviewNo. 1 of Top Best Things to Do in Gyeonggi-doTheme ParksDANNY HUNWICKSthe best easy klem tiket.. best ever rollercoaster in everland.. this is my 2th time go everland n my  1time using a trip.com easyReady to Use ImmediatelyAvailable TodayCancel Any TimeYongin-si36.2km from SeoulSave RM 43.02RM 164.92From RM 121.90,https://my.trip.com/travel-guide/attraction/yongin-si/everland-10558712/,,,Korea,Everland,"• Experience South Korea's first wooden roller coaster, T-Express, and challenge the limits of your courage• Step into the world of pandas in the animal kingdom,cute and fluffy pandas will melt your heart• 💜Filming location of BTS Dynamite music video💜
Everland is a classic theme and amusement park in South Korea，which is a dream-like place for everyone, as people can visit the wildlife zoo by jeep, a marketplace whose theme is the world's main cities and a flower celebration that changes every season, as well as thrilling and exciting recreational activities, such as the happy and inspiring flower parade, rollercoaster and T-Express.
△ 【T Express】Like the winding and rugged Alps, with a speed of 104km per hour and a drop of 77 degrees, it is absolutely thrilling! The world's highest roller coaster package you will never forget!
△ 【Safari World】An open safari view spread out through a wide window.A chance to meet a live predator right under your nose!Lower vision, closer vision, wider vision.Meet more vivid wildtrams.
△ 【Panda World】You’re cordially invited to Korea’s only exhibition hall that incorporates advanced IT, where you can not only view but also experience panda. Diverse IT devices deliver a vivid experience of a panda’s everyday life. A space where you can view the cute panda right under your nose! 
﻿△ 【Amazon Express】Let's take off for the jungle in search of hidden pleasure and fun! The cool splash of water along the 580 meter long water path adds more fun to our adventure A person of 110cm or less must be accompanied by a guardian.
△ 【Dynamite MV Location】Come and check out the shooting location of BTS' hit ""Dynamite"" MV! Take photos of the same pose√"
1702395359-55,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"8. Namsan Mountain Park5.64.6/5667 Reviewsbased on 2.2k reviewNo. 2 of Top Nature Attractions in SeoulCity ParksPopular SpotswetpaintVery peaceful and beautiful park in Central Seoul. Perfect if you want a slice of nature within the centre. if you're feeling ambitious, you can do the 2.5km trek up to Seoul Tower!Seoul2km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/namsan-mountain-park-78916/?locale=en-MY&curr=MYR,,,Korea,Namsan Mountain Park,"Namsan Park is where the Seoul's landmark - N Seoul Tower stands. Rising up to an altitude of 265 meters on top of the mountain, it is a favorite place for the public for relaxing as it overlooks the surrounding scenery. You can take the Namsan cable car or walk to  the mountain. The scenery of Namsan is very beautiful all year round, and it become more lively during the seasons of cherry blossoms and red leaves. Korean dramas ""My Lovely Sam-soon"", ""Flower Four"" and “Rooftop Prince"" had been filmed here. There are also 7 kilometers of promenades near Namsan Park, where various flowers and trees such as cherry blossoms, primeroses, manglietias and azaleas are planted along the way."
1702395369-56,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"7. Cheonggyecheon, Seoul5.74.5/5848 Reviewsbased on 4k reviewNo. 1 of Top Nature Attractions in SeoulRiversE35***31Went over the Winer Holiday and the park was beautifully lit with many photo opportunities and stands to eat.Seoul3.7km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/cheonggyecheon-seoul-88517/?locale=en-MY&curr=MYR,,,Korea,"Cheonggyecheon, Seoul","Cheonggyecheon is an artificial canal that runs through Seoul from north to south. It is a place where citizens and tourists can rest in Seoul. It forms a popular tourism area together with attractions nearby such as Gwanghwamun, City Hall, Jongno and Dongdaemun. Cheonggyecheon's night is romantic. It is a good place to enjoy the cool summer evenings and a dating site for lovers."
1702395378-57,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 10:006. COEX Aquarium5.84.6/5403 Reviewsbased on 47 reviewNo. 6 of Top Best Things to Do in SeoulAquariumsMisterAriffI visit this aquarium as part of my Seoul Travel Pass and i love it! The aquarium itself is simply beautiful.Ready to Use ImmediatelyAvailable TodayCancel Any TimeSeoul9km from downtownSave RM 27.61RM 118.32From RM 90.71,https://my.trip.com/travel-guide/attraction/seoul/coex-aquarium-10521755/?locale=en-MY&curr=MYR,,,Korea,COEX Aquarium,"There are more than 40,000 marine creatures in the 16 theme areas of the COEX Aquarium, which has the largest number of sharks and marine life species in Korea.Meet a variety of aquatic creatures here, and watch feeding experiences such as sardine shows and penguin feeding showsThere are 20 leisure spaces throughout the aquarium. The open water tank at the upper end can release a large amount of anions, helping visitors relax and unwind.The COEX aquarium has a total area of 15,970 square meters, with more than 650 species of marine life living in 183 display tanks and 90 breeding tanks, with a population of more than 40,000. In particular, the number and types of sharks displayed here rank first in Korea! The different themed areas in the museum allow you to feel as if you are on the scene and enjoy a variety of colorful ecologies!
△ Sandbar shark. This is the representative shark that has been with COEX Aquarium since it first opened. In addition, about 110 sharks of 17 species live in COEX Aquarium.△ Humboldt penguin.Unlike other penguins, this is a small penguin that lives in the warm regions of South America. Although these penguins are currently considered as endangered species, they have been successfully bred to the fourth generation at COEX Aquarium.△ Pig nose turtle. It is called the pig-nosed turtle because its nose resembles that of a pig. It is precious currently classified as endangered specie.△ Atlantic wolf fish. Characterized by strong jaws and large fang-like teeth, wolf fish have a gentle personality despite their rugged appearance and they do not tend to engage in territorial behavior. They are said to be able to survive even at minus 1 degrees Celsius because they have a compound in their blood that prevents freezing."
1702395389-58,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 17:005. Myeongdong Nanta6.14.7/5518 Reviewsbased on 532 reviewNo. 1 of Top Performance Places in SeoulPerformances祖祖joe joeFunny and humorous, even if you don't know Korean, you can understand it clearly, not bad 👍🏻, it is worth a visit to Korea, the address is more than 2,3 gimmicks in front of the Myeongdong Street Police Station, the 3rd floor of the UNESCO Center, Hao Yixuan.Available TodaySeoul447m from downtownSave RM 50.19RM 157.75From RM 107.56",https://my.trip.com/travel-guide/attraction/seoul/myeongdong-nanta-30633519/?locale=en-MY&curr=MYR,,,Korea,Myeongdong Nanta,"• Appreciate the realistic and interesting kitchen performance art and the dazzling performances• Presenting the classic rhythm of the traditional Korean tune ""Samulo Game"" in stage art, integrating acrobatics, comedy and percussion performances• From traditional folk songs to contemporary songs, watch a talented troupe classic perform
Founded in 1997, Nanta is the first silent performance in South Korea and the first long-term Broadway performance in Asia. So far, Nanta has performed more than 43,000 performances in 318 cities in 58 countries and regions. It has brought joy to more than 13 million viewers around the world, and was known to Chinese audiences through the 2016 0115 issue of Hunan Satellite TV's ""Everyday Upward"" program. Now you can come to Korea to experience the charm of NANTA in person, don't miss it!
△ Nanta Show uses the rhythm of traditional Korean melodies to bring interesting things that happen in the kitchen to the stage in the form of comedy performances.
△ Nanta Show is a work composed solely of rhythm, beats and situations. No language barriers makes it appreciated and resonated by people of all ages and genders around the world.
△ The audience can also go on stage to participate in the performance. Come and experience the unique joy of ""Nanta"" with the actors!
△ After first Korea Nanta Show theater opened in Jeongdong, Seoul, theaters in Gangnam, Jeju Island, Myeongdong, Hongdae, and Chungjeong-ro opened,too, becoming one of the must-visit places for domestic and foreign audiences."
1702395398-59,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"4. Bukchon Hanok Village6.64.6/51.6k Reviewsbased on 5.3k reviewNo. 4 of Top Best Things to Do in SeoulAncient TownsGigi.LoThere are also some Hanoks in the alley, and there are also signs that do not disturb the residents loudly. Remember to whisper softly and beautifully.Seoul1.6km from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/bukchon-hanok-village-87555/?locale=en-MY&curr=MYR,,,Korea,Bukchon Hanok Village,"Bukchon Hanok Village is a classic traditional residential area in Seoul. The houses are all perfectly preserved blue-spring houses of the Joseson era. In addition to traditional Hanok, Korean restaurants, hanbok stores, and traditional handicraft workshops, the area now includes a number of cafes, Western restaurants, clothing shops and galleries in traditional Korean houses. Visitors can choose to either visit the North Village, or stay in Hanok. The eight villages in Kitamura are a famous attraction in the Bukchon Hanok Village. These scenes highlight the architectural charm of the Hanok houses, some artistic and others rich in the flavor of the daily life of local residents."
1702395408-60,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"Open at 09:003. Gyeongbokgung Palace6.74.5/53.7k Reviewsbased on 10.8k reviewNo. 1 of Top Historical Sites in SeoulPalacesHistorical ArchitecturesNatasha NguyenGyeongbokgung Palace was the main royal palace of the Joseon dynasty. Built in 1395, it is located in northern Seoul.Available TomorrowSeoul1.3km from downtownFrom RM 280.14",https://my.trip.com/travel-guide/attraction/seoul/gyeongbokgung-palace-78910/?locale=en-MY&curr=MYR,,,Korea,Gyeongbokgung Palace,"Gyeongbokgung Palace is located in a corner of central Seoul, the first palace constructed during the Joseon Dynasty. Gyeongbokgung features gorgeous scenery all year round, with cherry blossoms in the spring, green trees in summer, ginkgo trees in autumn, and pearly white snow in winter. Korean dramas, such as ""Da Jang Geum"", ""The House of Kings"", and ""You from the Stars"" have all been filmed here. The east side of Gyeongbokgung Palace is Geonchunmun Gate, with Yeongchumun in the west, Sinmumun in the north, and Gwanghwamun in the south. Gwanghwamun Gate is the main entrance to the palace, featuring exquisite craftsmanship, clever architecture, and a magnificent stylistic design. The changing of the guard ceremony is certainly worth a watch."
1702395418-61,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,"2. Myeong-dong7.04.6/55.3k Reviewsbased on 10.4k reviewNo. 2 of Top Best Things to Do in SeoulFeatured NeighborhoodsNatasha NguyenBustling Myeong-dong is a shopping area packed with international fashion brands, luxury department stores and homegrown cosmetics shopsSeoul865m from downtownFree",https://my.trip.com/travel-guide/attraction/seoul/myeong-dong-10524255/?locale=en-MY&curr=MYR,,,Korea,Myeong-dong,"Myeong-dong is a well-known commercial district in Korea that combines food and beverage all kinds of entertainment. It includes a wide variety of brand-name stores with small vendors selling small commodities and food on either side of the street. The Myeong-dong Festival is held here in the spring and autumn, as well as the Miss Myeong-dong Pageant, folk games, traditional wedding ceremonies, fashion shows and plenty of other attractions."
1702395428-62,https://my.trip.com/travel-guide/attraction/seoul-234/tourist-attractions/?locale=en-MY&curr=MYR,Open at 10:301. N Seoul Tower7.14.6/54.8k Reviewsbased on 9.5k reviewNo. 1 of Top Best Things to Do in South KoreaModern ArchitectureObservation DecksKylie OzNice view at night. A few very good restaurants there. Had a very yummy dinner there after visitReady to Use ImmediatelyAvailable TodaySeoul1.9km from downtownSave RM 30.96RM 75.29From RM 44.33,https://my.trip.com/travel-guide/attraction/seoul/n-seoul-tower-83001/?locale=en-MY&curr=MYR,,,Korea,N Seoul Tower,"• Namsan Mountain, a well-known Korean landmark that has been standing for more than 30 years, and you can enjoy a 360-degree view of Seoul city from the observation tower• The Lover's Lock Wall is a must-visit place for couples and is also the filming location for many Korean dramas.• The lighting equipment that changes color according to the seasons allows you to temporarily forget the daily hustle and bustle of the metropolis and fully experience the beauty of Seoul
N Seoul Tower is a major landmark located on top of Namsan Mountain, overlooking a panoramic view of Seoul. It is not only a paradise for Koreans, but also a popular destination for foreign tourists. Under the N Seoul Tower is a wall of locks, where lovers come to hang a lock symbolizing their never-ending love. The French-style revolving restaurant at the tower is a popular spot for a romantic dinner. Another highlight of the N Seoul Tower is the fantastic night view. The lights on the launch tower, observation deck, tower and tower floor are all as magnificent as they are varied, and even change with the weather and seasons.
△ The classic landmark of Korea-""N Seoul Tower"", please enjoy the 360-degree view of Seoul city and experience unforgettable moments!
△ Leave a message of love and memories between lovers, family members, and friends on the love lock ~
△ The Namsan Cable Car is a perfect date place for couples. Take the cable car and have a panoramic view of the scenery of Namsan Mountain and Seoul!
△ It is a wonderful experience to enjoy American fire-grilled burgers while admiring the beautiful scenery of Seoul."
